ImageID,LabelName,Confidence,XMin,XMax,YMin,YMax,ClassName
./images_openimages/train/66669db44b0ff411.jpg,/m/0dtln,1.0,0.235833,0.9225,0.089375,0.909375,Lamp
./images_openimages/train/c60720b766a09da9.jpg,/m/050gv4,1.0,0.077,0.318,0.235382,0.407796,Plate
./images_openimages/train/002433c05e0ef11f.jpg,/m/01x3z,1.0,0.8125,0.833125,0.267974,0.309991,Clock
./images_openimages/train/179431b5f0eb457a.jpg,/m/0dtln,1.0,0.603125,0.62375,0.489167,0.5025,Lamp
./images_openimages/train/65c4072d4ebafc65.jpg,/m/01g317,1.0,0.15625,0.999375,0.020833,0.995833,Person
./images_openimages/train/6ebc0ef13513efa1.jpg,/m/01g317,1.0,0.379375,0.81,0.061914,0.999062,Person
./images_openimages/train/b358828708403f92.jpg,/m/025dyy,1.0,0.828125,0.96875,0.657407,0.95,Box
./images_openimages/train/5ebc69d24b53e6a5.jpg,/m/04dr76w,1.0,0.24375,0.33375,0.6610010000000001,0.963173,Bottle
./images_openimages/train/67cdc9ea884a820e.jpg,/m/01mqdt,1.0,0.348113,0.6235850000000001,0.390625,0.549375,Traffic sign
./images_openimages/train/ceed63d021ebede8.jpg,/m/018xm,1.0,0.881875,0.925625,0.469136,0.532628,Ball
./images_openimages/train/52a369558dd01f1b.jpg,/m/018xm,1.0,0.2525,0.35,0.50469,0.594747,Ball
./images_openimages/train/e0f94a2867a92ac6.jpg,/m/01mqdt,1.0,0.771875,0.835625,0.476667,0.5475,Traffic sign
./images_openimages/train/3ebf440402b95050.jpg,/m/0dtln,1.0,0.356875,0.648125,0.143403,0.858509,Lamp
./images_openimages/train/097aeb060e623b01.jpg,/m/050gv4,1.0,0.100309,0.652778,0.32510300000000003,0.899177,Plate
./images_openimages/train/eacf4d74fad54bac.jpg,/m/01x3z,1.0,0.0,0.114375,0.080675,0.25422100000000003,Clock
./images_openimages/train/fd336810a273290d.jpg,/m/01n4qj,1.0,0.119665,0.695397,0.30125,0.885625,Shirt
./images_openimages/train/4191fb46578f5416.jpg,/m/0dtln,1.0,0.221072,0.5484479999999999,0.318125,0.600625,Lamp
./images_openimages/train/290b9c8acfd2ef2d.jpg,/m/018xm,1.0,0.160156,0.759115,0.501953,0.955078,Ball
./images_openimages/train/35404e55f89ed820.jpg,/m/0dtln,1.0,0.691571,0.880268,0.598125,0.885,Lamp
./images_openimages/train/24cbf2ef8ad6b75c.jpg,/m/01c648,1.0,0.287109,0.925781,0.254883,0.696289,Laptop
./images_openimages/train/23b6a52b4d0e8b45.jpg,/m/01x3z,1.0,0.624375,0.674375,0.38196,0.4677060000000001,Clock
./images_openimages/train/dabb9c9c054d99d8.jpg,/m/050gv4,1.0,0.0,0.998333,0.22625,0.96625,Plate
./images_openimages/train/b0145d7373c00197.jpg,/m/018xm,1.0,0.32125,0.389375,0.529289,0.638075,Ball
./images_openimages/train/05d3e027ef5d7a66.jpg,/m/050gv4,1.0,0.564375,0.84875,0.351667,0.553333,Plate
./images_openimages/train/9361838a00c27e32.jpg,/m/015p6,1.0,0.088068,0.522727,0.263041,0.924528,Bird
./images_openimages/train/d8df5f08b9a8d277.jpg,/m/01g317,1.0,0.0,0.27875,0.694167,0.999167,Person
./images_openimages/train/532f363ec65cec94.jpg,/m/050gv4,1.0,0.23375,0.5075,0.105833,0.2775,Plate
./images_openimages/train/02e06831a00504a8.jpg,/m/0k4j,1.0,0.0,0.184375,0.429651,0.831917,Car
./images_openimages/train/187dc3815be8bdfe.jpg,/m/015p6,1.0,0.448125,0.624375,0.371667,0.6875,Bird
./images_openimages/train/bd5839bff6974a26.jpg,/m/04dr76w,1.0,0.54125,0.6475,0.08,0.519167,Bottle
./images_openimages/train/b9d7914403158b8c.jpg,/m/0dtln,1.0,0.208381,0.7814270000000001,0.053125,0.921875,Lamp
./images_openimages/train/b73fa732e597d26f.jpg,/m/01c648,1.0,0.046893,0.356389,0.374219,0.544531,Laptop
./images_openimages/train/2fc68ae76fdd0c13.jpg,/m/050gv4,1.0,0.64875,0.836875,0.100833,0.2175,Plate
./images_openimages/train/c2a0f0155a68d02d.jpg,/m/025dyy,1.0,0.401389,0.491667,0.202083,0.29375,Box
./images_openimages/train/0510445ba7022c79.jpg,/m/050gv4,1.0,0.656875,0.86625,0.805,0.999167,Plate
./images_openimages/train/513d9070fe49a608.jpg,/m/01mqdt,1.0,0.271583,0.415468,0.323887,0.405533,Traffic sign
./images_openimages/train/6af21bacc884eab4.jpg,/m/01mqdt,1.0,0.31409000000000004,0.496086,0.834312,0.889106,Traffic sign
./images_openimages/train/cb24a4cf0fe8dcb5.jpg,/m/04dr76w,1.0,0.232812,0.446875,0.203125,0.910937,Bottle
./images_openimages/train/12297356e2fdb0a3.jpg,/m/01g317,1.0,0.089354,0.214829,0.845989,0.985027,Person
./images_openimages/train/995e5d0819e0cedd.jpg,/m/01mqdt,1.0,0.1075,0.858125,0.453096,0.93152,Traffic sign
./images_openimages/train/72c52cf4696e58ae.jpg,/m/01n4qj,1.0,0.210625,0.45625,0.424167,0.766667,Shirt
./images_openimages/train/6ca83b9f9b736274.jpg,/m/050gv4,1.0,0.74375,0.999107,0.0,0.998656,Plate
./images_openimages/train/abc453225561f2ec.jpg,/m/01g317,1.0,0.0,0.596789,0.104375,0.999375,Person
./images_openimages/train/e02e91004f3dac3c.jpg,/m/032b3c,1.0,0.036005,0.997677,0.171734,0.884141,Jacket
./images_openimages/train/2b4f780c6bf75605.jpg,/m/0dtln,1.0,0.0,0.081633,0.468125,0.519375,Lamp
./images_openimages/train/02da7bad694f3ded.jpg,/m/01n4qj,1.0,0.481875,0.7525,0.4175,0.970833,Shirt
./images_openimages/train/f3845859f5465c06.jpg,/m/018xm,1.0,0.2375,0.77125,0.155,0.871667,Ball
./images_openimages/train/902b8cf14489c26a.jpg,/m/04dr76w,1.0,0.003125,0.3425,0.0,0.985533,Bottle
./images_openimages/train/4fbc4bcdbd2c6fe6.jpg,/m/050gv4,1.0,0.291667,0.710833,0.315,0.65125,Plate
./images_openimages/train/ea6af8d1d0fb0065.jpg,/m/0k4j,1.0,0.0,0.998929,0.461456,0.8565309999999999,Car
./images_openimages/train/dfba6949c2d4e930.jpg,/m/050gv4,1.0,0.103125,0.422656,0.518824,0.8564709999999999,Plate
./images_openimages/train/8772af345940b69c.jpg,/m/01c648,1.0,0.080833,0.858333,0.0,0.2875,Laptop
./images_openimages/train/0754db67aa86fea2.jpg,/m/025dyy,1.0,0.498125,0.613125,0.301667,0.444167,Box
./images_openimages/train/c9b01719a2b1196f.jpg,/m/025dyy,1.0,0.005263,0.392982,0.015788999999999997,0.342105,Box
./images_openimages/train/3a824834ad2ad774.jpg,/m/01mqdt,1.0,0.57875,0.606875,0.292958,0.331455,Traffic sign
./images_openimages/train/18807d48520cb90f.jpg,/m/0dtln,1.0,0.684407,0.975724,0.3225,0.636875,Lamp
./images_openimages/train/ad8a377e9b0b8f0c.jpg,/m/01n4qj,1.0,0.124585,0.492525,0.198125,0.546875,Shirt
./images_openimages/train/0cd36bb7e765b1b9.jpg,/m/01x3z,1.0,0.227186,0.55038,0.505,0.6975,Clock
./images_openimages/train/112ea6c63ac5f6d6.jpg,/m/0k4j,1.0,0.725625,0.991875,0.136667,0.28,Car
./images_openimages/train/227a57a6b500481e.jpg,/m/025dyy,1.0,0.095716,0.618961,0.326015,0.938529,Box
./images_openimages/train/b27365914f187f5b.jpg,/m/050gv4,1.0,0.115,0.538125,0.45591,0.8311440000000001,Plate
./images_openimages/train/27e11b86513cf040.jpg,/m/01g317,1.0,0.305625,0.71875,0.210724,0.999059,Person
./images_openimages/train/9cb0307814ee4787.jpg,/m/01mqdt,1.0,0.182482,0.8102189999999999,0.128954,0.8807790000000001,Traffic sign
./images_openimages/train/ac3196fa33ad7043.jpg,/m/01mqdt,1.0,0.0675,0.905625,0.235546,0.622056,Traffic sign
./images_openimages/train/8a70fe958d02da4e.jpg,/m/0k4j,1.0,0.0725,1.0,0.076199,0.984948,Car
./images_openimages/train/461c11e979004e81.jpg,/m/025dyy,1.0,0.383125,0.6375,0.369167,0.52,Box
./images_openimages/train/0abc8bd26a2c6b68.jpg,/m/04dr76w,1.0,0.314375,0.66375,0.0,0.908068,Bottle
./images_openimages/train/90e0c661ebfa783c.jpg,/m/0dtln,1.0,0.0,0.265625,0.567542,0.942777,Lamp
./images_openimages/train/f013fd9ea34120e2.jpg,/m/0dtln,1.0,0.63375,0.9575,0.051354,0.762838,Lamp
./images_openimages/train/b244107a93fa1722.jpg,/m/018xm,1.0,0.63936,0.736347,0.13125,0.1875,Ball
./images_openimages/train/4f492b113aaaa730.jpg,/m/01mqdt,1.0,0.4825,0.62375,0.36,0.760833,Traffic sign
./images_openimages/train/5f291ac24b7459ef.jpg,/m/01g317,1.0,0.073125,0.768125,0.215833,0.591667,Person
./images_openimages/train/e5001c7cbc540f09.jpg,/m/0k4j,1.0,0.013125,0.999375,0.14666700000000002,0.73,Car
./images_openimages/train/11ffa6f185d7ea1d.jpg,/m/0dtln,1.0,0.422222,0.8611110000000001,0.358125,0.7025,Lamp
./images_openimages/train/0754db67aa86fea2.jpg,/m/025dyy,1.0,0.580625,0.94125,0.665,0.883333,Box
./images_openimages/train/d7ff3c39858b2a69.jpg,/m/0k4j,1.0,0.023125,0.985625,0.009167,0.99,Car
./images_openimages/train/fc41f1050050de9f.jpg,/m/01n4qj,1.0,0.623047,0.979492,0.348463,0.998536,Shirt
./images_openimages/train/384d8b03bbc990a4.jpg,/m/015p6,1.0,0.275463,0.8703700000000001,0.272222,0.8675930000000001,Bird
./images_openimages/train/deae87a520dc3a38.jpg,/m/01mqdt,1.0,0.794271,0.865885,0.33007800000000004,0.425781,Traffic sign
./images_openimages/train/77197324535ce923.jpg,/m/025dyy,1.0,0.584967,0.8611110000000001,0.743464,0.8872549999999999,Box
./images_openimages/train/a91af5ddabd7405d.jpg,/m/01n4qj,1.0,0.0325,0.911667,0.39375,0.9575,Shirt
./images_openimages/train/bf612133f7266707.jpg,/m/025dyy,1.0,0.634375,0.9,0.246875,0.520833,Box
./images_openimages/train/419496df07aa4854.jpg,/m/025dyy,1.0,0.008333,0.335,0.053333000000000005,0.4,Box
./images_openimages/train/0f7aefc81ca3757a.jpg,/m/025dyy,1.0,0.39875,0.4375,0.393227,0.441204,Box
./images_openimages/train/d6feabbbdeab610d.jpg,/m/025dyy,1.0,0.486034,0.699721,0.385625,0.53125,Box
./images_openimages/train/8d578cb8faae561f.jpg,/m/01mqdt,1.0,0.15875,0.291875,0.195122,0.247655,Traffic sign
./images_openimages/train/0542ad187dbe501c.jpg,/m/01c648,1.0,0.0,0.998366,0.0,0.996732,Laptop
./images_openimages/train/1a49d2e369981292.jpg,/m/04dr76w,1.0,0.07875,0.138125,0.754469,0.999059,Bottle
./images_openimages/train/2b022e1293e073fa.jpg,/m/01c648,1.0,0.240625,0.58375,0.5197,0.929644,Laptop
./images_openimages/train/195a8e32ead47f90.jpg,/m/0dtln,1.0,0.26,0.77625,0.0425,0.960833,Lamp
./images_openimages/train/715eceb7c11086de.jpg,/m/0dtln,1.0,0.300833,0.4675,0.178125,0.99125,Lamp
./images_openimages/train/e936b4c4d5ef70e4.jpg,/m/01mqdt,1.0,0.104128,0.237336,0.178125,0.26875,Traffic sign
./images_openimages/train/0e284129e05097b0.jpg,/m/0dtln,1.0,0.331875,0.345,0.694184,0.769231,Lamp
./images_openimages/train/a426005747971fd4.jpg,/m/050gv4,1.0,0.0,0.1525,0.446529,0.591932,Plate
./images_openimages/train/d9a12db33acdb446.jpg,/m/01x3z,1.0,0.476548,0.761726,0.433125,0.739375,Clock
./images_openimages/train/4b5ae400374f585b.jpg,/m/0dtln,1.0,0.380719,0.460784,0.320261,0.397059,Lamp
./images_openimages/train/8d93e576d570e896.jpg,/m/01g317,1.0,0.238255,0.741611,0.098824,0.943529,Person
./images_openimages/train/a56f1ba13b7048c1.jpg,/m/01mqdt,1.0,0.530469,0.639844,0.375,0.455208,Traffic sign
./images_openimages/train/e773b71ad12d3626.jpg,/m/0dtln,1.0,0.553125,0.88625,0.4725,0.999167,Lamp
./images_openimages/train/ac3c8a07cb1f5274.jpg,/m/018xm,1.0,0.166979,0.597561,0.344375,0.638125,Ball
./images_openimages/train/ed401833d7823782.jpg,/m/050gv4,1.0,0.045625,0.353125,0.756121,0.985876,Plate
./images_openimages/train/b6a04e2d665643a3.jpg,/m/025dyy,1.0,0.705625,0.945625,0.0,0.248333,Box
./images_openimages/train/5719d4780f9040af.jpg,/m/032b3c,1.0,0.10375,0.8625,0.554307,1.0,Jacket
./images_openimages/train/49e8a45893ec2bc8.jpg,/m/01mqdt,1.0,0.015625,0.738125,0.663053,0.868224,Traffic sign
./images_openimages/train/3247a6784a2c9cec.jpg,/m/01mqdt,1.0,0.24625,0.311875,0.5725,0.66,Traffic sign
./images_openimages/train/0b655cc671343cef.jpg,/m/01mqdt,1.0,0.383125,0.7125,0.245,0.75,Traffic sign
./images_openimages/train/722fdd9f0bb5dcf1.jpg,/m/018xm,1.0,0.0475,0.111875,0.575047,0.670732,Ball
./images_openimages/train/38c7b34c356fd690.jpg,/m/01mqdt,1.0,0.326875,0.3575,0.254444,0.276667,Traffic sign
./images_openimages/train/20054fdd3816c0ee.jpg,/m/01c648,1.0,0.36375,0.645625,0.0,0.266228,Laptop
./images_openimages/train/95abe96d74c73868.jpg,/m/01mqdt,1.0,0.310625,0.646875,0.594167,0.885,Traffic sign
./images_openimages/train/179d4e1f015310f1.jpg,/m/01g317,1.0,0.20316,0.998871,0.0,0.539503,Person
./images_openimages/train/bad7e104835d4980.jpg,/m/032b3c,1.0,0.601875,0.8675,0.298311,0.904315,Jacket
./images_openimages/train/1aec7c0027e273e6.jpg,/m/01g317,1.0,0.309375,0.824375,0.121723,0.885768,Person
./images_openimages/train/37c552f105ecb776.jpg,/m/050gv4,1.0,0.0325,0.445,0.0,0.07875,Plate
./images_openimages/train/06e1461f94c9fa15.jpg,/m/050gv4,1.0,0.50875,0.54125,0.135,0.185,Plate
./images_openimages/train/979126a2b43132d9.jpg,/m/01mqdt,1.0,0.244792,0.707292,0.271094,0.389062,Traffic sign
./images_openimages/train/768a7f2bdf4ceec9.jpg,/m/025dyy,1.0,0.160625,0.89,0.0,1.0,Box
./images_openimages/train/d2db814a62a11110.jpg,/m/018xm,1.0,0.273333,0.415,0.47375,0.588125,Ball
./images_openimages/train/f670e9eeb40f83ec.jpg,/m/01g317,1.0,0.325,0.49375,0.473437,0.909375,Person
./images_openimages/train/8ce1ca43d6f08889.jpg,/m/050gv4,1.0,0.03125,0.9425,0.0,0.999163,Plate
./images_openimages/train/09bf399bde998299.jpg,/m/01g317,1.0,0.438861,0.564489,0.42875,0.5725,Person
./images_openimages/train/f799a652da56c05d.jpg,/m/015p6,1.0,0.39,0.501875,0.405634,0.65446,Bird
./images_openimages/train/bee746f89b0fbc47.jpg,/m/01x3z,1.0,0.452222,0.54,0.565,0.634167,Clock
./images_openimages/train/d1bcf5b28cac6059.jpg,/m/0dtln,1.0,0.545,0.77125,0.541667,0.6775,Lamp
./images_openimages/train/a426005747971fd4.jpg,/m/050gv4,1.0,0.160625,0.425625,0.4212010000000001,0.567542,Plate
./images_openimages/train/e83176c8fc8e24dc.jpg,/m/025dyy,1.0,0.0,0.998366,0.070261,0.937908,Box
./images_openimages/train/2f7d61138cd6c385.jpg,/m/050gv4,1.0,0.0,0.999375,0.185,0.999167,Plate
./images_openimages/train/fab0e2509530f603.jpg,/m/01n4qj,1.0,0.0525,0.418125,0.2825,0.999167,Shirt
./images_openimages/train/94d51141f52c50d5.jpg,/m/050gv4,1.0,0.273585,0.764151,0.264706,0.986631,Plate
./images_openimages/train/3c8640695c8a5176.jpg,/m/050gv4,1.0,0.0,0.43125,0.496248,0.999062,Plate
./images_openimages/train/4dd4b88835df9f0d.jpg,/m/01c648,1.0,0.120625,0.569375,0.444967,1.0,Laptop
./images_openimages/train/b751be6adfad80a3.jpg,/m/050gv4,1.0,0.16399999999999998,0.365,0.309,0.365,Plate
./images_openimages/train/f40d012a47211266.jpg,/m/01g317,1.0,0.041016,0.171875,0.303519,0.687683,Person
./images_openimages/train/c6e396786b2339bd.jpg,/m/015p6,1.0,0.405704,0.784729,0.237584,0.609396,Bird
./images_openimages/train/a52869a1600b60c4.jpg,/m/015p6,1.0,0.0,0.839089,0.261508,0.7306560000000001,Bird
./images_openimages/train/9d25b04f8a74844a.jpg,/m/01mqdt,1.0,0.5839840000000001,0.623698,0.052734,0.197266,Traffic sign
./images_openimages/train/d5edb4ff541100b3.jpg,/m/01mqdt,1.0,0.17647100000000002,0.769712,0.120301,0.864662,Traffic sign
./images_openimages/train/cb4135229a245c79.jpg,/m/050gv4,1.0,0.0,0.22875,0.014167,0.275,Plate
./images_openimages/train/0b5803c7fd398a37.jpg,/m/01n4qj,1.0,0.7,0.9075,0.180985,0.805269,Shirt
./images_openimages/train/68adaadf53870320.jpg,/m/0dtln,1.0,0.034483,0.7178680000000001,0.36875,0.997917,Lamp
./images_openimages/train/0401a6b0467e09be.jpg,/m/032b3c,1.0,0.085625,0.226875,0.12285,0.539312,Jacket
./images_openimages/train/e996475bdc3789e6.jpg,/m/01mqdt,1.0,0.173484,0.427362,0.52875,0.7525,Traffic sign
./images_openimages/train/fa751879d8487169.jpg,/m/01mqdt,1.0,0.540833,0.7025,0.626667,0.807778,Traffic sign
./images_openimages/train/1f91e42d561544fc.jpg,/m/050gv4,1.0,0.063765,0.959514,0.585625,0.9375,Plate
./images_openimages/train/fa751879d8487169.jpg,/m/01mqdt,1.0,0.380833,0.555,0.324444,0.414444,Traffic sign
./images_openimages/train/27c659532596360c.jpg,/m/018xm,1.0,0.430233,0.5750529999999999,0.329375,0.414375,Ball
./images_openimages/train/482fd4c3de9b4ecf.jpg,/m/01g317,1.0,0.235,0.363125,0.423333,0.815833,Person
./images_openimages/train/7f2388dfd605c03a.jpg,/m/01c648,1.0,0.06625,0.460625,0.455,0.956667,Laptop
./images_openimages/train/4a387568ac07e247.jpg,/m/025dyy,1.0,0.17375,0.79125,0.214167,0.97,Box
./images_openimages/train/02b369f8a6ba17e8.jpg,/m/018xm,1.0,0.619375,0.731875,0.822702,0.999062,Ball
./images_openimages/train/4f78c240fbce65ef.jpg,/m/01mqdt,1.0,0.26125,0.31,0.6988489999999999,0.775022,Traffic sign
./images_openimages/train/f1ad7a69b9427a4e.jpg,/m/025dyy,1.0,0.514063,0.604688,0.275391,0.327148,Box
./images_openimages/train/55cf243d483c11c5.jpg,/m/025dyy,1.0,0.0,0.998333,0.0025,0.81375,Box
./images_openimages/train/4e60c844c3ce947b.jpg,/m/01c648,1.0,0.251634,0.998366,0.001634,0.8839870000000001,Laptop
./images_openimages/train/6c91990d7a94a718.jpg,/m/0dtln,1.0,0.481875,0.515625,0.00282,0.029135,Lamp
./images_openimages/train/e1804d0999ac553a.jpg,/m/01c648,1.0,0.40875,0.611875,0.6533329999999999,0.85,Laptop
./images_openimages/train/78f155896e9cd03e.jpg,/m/01mqdt,1.0,0.378987,0.450281,0.869375,0.916875,Traffic sign
./images_openimages/train/a31fee098c251eda.jpg,/m/01c648,1.0,0.0,0.176875,0.806667,0.999167,Laptop
./images_openimages/train/8d446607218499df.jpg,/m/04dr76w,1.0,0.75625,0.79625,0.931667,0.998333,Bottle
./images_openimages/train/88405203d613ee5f.jpg,/m/0dtln,1.0,0.292188,0.551562,0.072917,0.5625,Lamp
./images_openimages/train/00896f32ba923ded.jpg,/m/050gv4,1.0,0.84,0.99875,0.0,0.253333,Plate
./images_openimages/train/f81dd749794f5733.jpg,/m/025dyy,1.0,0.10875,0.93375,0.284746,0.943051,Box
./images_openimages/train/c4cc3e431e112894.jpg,/m/025dyy,1.0,0.665365,0.990885,0.5898439999999999,0.9375,Box
./images_openimages/train/b8b21c540bf99250.jpg,/m/01mqdt,1.0,0.521875,0.70125,0.648333,0.81,Traffic sign
./images_openimages/train/2994d2ce3d3fda6d.jpg,/m/01mqdt,1.0,0.039375,0.08,0.513333,0.526667,Traffic sign
./images_openimages/train/bc39b9a4b1ac7288.jpg,/m/01g317,1.0,0.12625,0.765,0.122823,0.95967,Person
./images_openimages/train/04f20fe6f71508ba.jpg,/m/018xm,1.0,0.486875,0.525,0.576667,0.626667,Ball
./images_openimages/train/b88cd271103dc2c9.jpg,/m/04dr76w,1.0,0.205625,0.488125,0.038606,0.99435,Bottle
./images_openimages/train/cff498ff464e7d4c.jpg,/m/032b3c,1.0,0.345,0.504375,0.380506,0.729147,Jacket
./images_openimages/train/afc5ea7c6ebf3f46.jpg,/m/018xm,1.0,0.171875,0.42625,0.754167,0.999167,Ball
./images_openimages/train/613ba2798161046f.jpg,/m/0k4j,1.0,0.125704,0.941839,0.058125,0.959375,Car
./images_openimages/train/eccb89692a5dc79b.jpg,/m/025dyy,1.0,0.37,0.706,0.0,0.11199999999999999,Box
./images_openimages/train/f68d7cec088d4cd7.jpg,/m/0dtln,1.0,0.6,0.7230770000000001,0.305,0.88125,Lamp
./images_openimages/train/9f72be329e7aa2e2.jpg,/m/01n4qj,1.0,0.240741,0.773148,0.378125,0.689062,Shirt
./images_openimages/train/33aa222d35b4d694.jpg,/m/0k4j,1.0,0.046349,0.942857,0.10381,0.901905,Car
./images_openimages/train/35c00dca4322bd72.jpg,/m/0dtln,1.0,0.258889,0.43,0.08125,0.280625,Lamp
./images_openimages/train/bb104b9b61b569e0.jpg,/m/01mqdt,1.0,0.421875,0.64375,0.379925,0.628518,Traffic sign
./images_openimages/train/0cc6e9db571e88ec.jpg,/m/025dyy,1.0,0.338898,0.695326,0.853125,0.97625,Box
./images_openimages/train/e47e37d8e23f3ff0.jpg,/m/018xm,1.0,0.185,0.40875,0.548454,0.879381,Ball
./images_openimages/train/cac211cd02d3809b.jpg,/m/04dr76w,1.0,0.051595,0.397749,0.091875,0.823125,Bottle
./images_openimages/train/7376873e0a980290.jpg,/m/01g317,1.0,0.154,0.8,0.0,0.969333,Person
./images_openimages/train/0d7c94ba9101b448.jpg,/m/0k4j,1.0,0.18,0.926875,0.292683,0.8958719999999999,Car
./images_openimages/train/862fd5b4822b25b3.jpg,/m/015p6,1.0,0.015625,0.665625,0.296914,0.8256879999999999,Bird
./images_openimages/train/3361a9c2a55ba490.jpg,/m/050gv4,1.0,0.0,0.45375,0.0,0.501869,Plate
./images_openimages/train/14e781635fc93d06.jpg,/m/025dyy,1.0,0.0,0.999375,0.0,0.999167,Box
./images_openimages/train/0022a377c2eb43f4.jpg,/m/025dyy,1.0,0.346875,0.456875,0.499167,0.644167,Box
./images_openimages/train/0031343a2cb73c9b.jpg,/m/0dtln,1.0,0.6054689999999999,0.8859379999999999,0.0,0.821875,Lamp
./images_openimages/train/eae20581553aded2.jpg,/m/018xm,1.0,0.556875,0.595625,0.75283,0.826415,Ball
./images_openimages/train/cf75b79bf3f11d06.jpg,/m/01g317,1.0,0.273438,0.810547,0.092773,0.736328,Person
./images_openimages/train/340fcf6b95d86e4b.jpg,/m/01n4qj,1.0,0.35480900000000004,0.67507,0.39875,0.55,Shirt
./images_openimages/train/00b452da817aaf66.jpg,/m/050gv4,1.0,0.938125,0.999375,0.170732,0.29080700000000004,Plate
./images_openimages/train/861f09566bc77c85.jpg,/m/015p6,1.0,0.178727,0.963383,0.194375,0.965,Bird
./images_openimages/train/e3162a7afa87e616.jpg,/m/050gv4,1.0,0.0,0.365625,0.5966229999999999,0.999062,Plate
./images_openimages/train/e1d57c7af389d664.jpg,/m/0dtln,1.0,0.4,0.650505,0.0,0.347475,Lamp
./images_openimages/train/9e383d0126f39a52.jpg,/m/04dr76w,1.0,0.045966,0.272983,0.546875,0.854375,Bottle
./images_openimages/train/9e7f3cd1186d76f6.jpg,/m/01n4qj,1.0,0.236875,0.393125,0.336466,0.8308270000000001,Shirt
./images_openimages/train/cd6baff1c24b84ad.jpg,/m/025dyy,1.0,0.018125,0.8375,0.158333,1.0,Box
./images_openimages/train/a4830bd0e47faeee.jpg,/m/01g317,1.0,0.40918,0.655273,0.276596,0.7047869999999999,Person
./images_openimages/train/c6e9f3190c62fb62.jpg,/m/015p6,1.0,0.100952,0.702857,0.173125,0.70375,Bird
./images_openimages/train/52d1d2a979d59105.jpg,/m/01g317,1.0,0.212008,0.999062,0.588125,0.91625,Person
./images_openimages/train/0af622e41d8ef6f2.jpg,/m/0dtln,1.0,0.5775,0.85,0.052632000000000005,0.412594,Lamp
