,ImageID,LabelName,Confidence,XMin,XMax,YMin,YMax,ClassName
54,./all_images/IMG_8198.JPG,takadamaLab_carryber,1.0,0.39856150799999995,0.552579365,0.141865079,0.502645503,trafficcone
55,./all_images/IMG_8198.JPG,takadamaLab_carryber,1.0,0.515128968,0.545386905,0.44510582,0.506613757,can
56,./all_images/IMG_8197.JPG,takadamaLab_carryber,1.0,0.31795634899999997,0.493551587,0.06712963,0.510251323,trafficcone
57,./all_images/IMG_8197.JPG,takadamaLab_carryber,1.0,0.474702381,0.5148809520000001,0.37996031700000005,0.451058201,can
58,./all_images/IMG_8196.JPG,takadamaLab_carryber,1.0,0.322420635,0.490823413,0.253306878,0.629298942,trafficcone
59,./all_images/IMG_8196.JPG,takadamaLab_carryber,1.0,0.522321429,0.55109127,0.449074074,0.50462963,can
60,./all_images/IMG_8195.JPG,takadamaLab_carryber,1.0,0.851686508,0.936507937,0.483465608,0.6792328040000001,can
61,./all_images/IMG_8195.JPG,takadamaLab_carryber,1.0,0.409970238,0.681795635,0.011574073999999998,0.42989418,trafficcone
62,./all_images/IMG_8194.JPG,takadamaLab_carryber,1.0,0.20287698399999998,0.477678571,0.00760582,0.544642857,trafficcone
63,./all_images/IMG_8194.JPG,takadamaLab_carryber,1.0,0.620039683,0.719246032,0.564153439,0.7714947090000001,can
64,./all_images/IMG_8194.JPG,takadamaLab_carryber,1.0,0.7410714290000001,0.8187003970000001,0.491071429,0.642526455,can
65,./all_images/IMG_8193.JPG,takadamaLab_carryber,1.0,0.5252976189999999,0.578621032,0.312830688,0.4375,can
66,./all_images/IMG_8193.JPG,takadamaLab_carryber,1.0,0.559771825,0.631696429,0.41071428600000004,0.571759259,can
67,./all_images/IMG_8193.JPG,takadamaLab_carryber,1.0,0.00421627,0.20287698399999998,0.337632275,0.790343915,trafficcone
68,./all_images/IMG_8192.JPG,takadamaLab_carryber,1.0,0.7410714290000001,0.8058035709999999,0.30324074100000004,0.433531746,can
69,./all_images/IMG_8192.JPG,takadamaLab_carryber,1.0,0.7653769840000001,0.8444940479999999,0.41633597899999997,0.5773809520000001,can
70,./all_images/IMG_8192.JPG,takadamaLab_carryber,1.0,0.01140873,0.425843254,0.001984127,0.7136243390000001,trafficcone
71,./all_images/IMG_8191.JPG,takadamaLab_carryber,1.0,0.23462301600000002,0.487847222,0.191798942,0.746362434,trafficcone
72,./all_images/IMG_8191.JPG,takadamaLab_carryber,1.0,0.6374007939999999,0.677579365,0.33961640200000004,0.423941799,can
73,./all_images/IMG_8191.JPG,takadamaLab_carryber,1.0,0.683531746,0.7296626979999999,0.42030423299999997,0.510582011,can
74,./all_images/IMG_8190.JPG,takadamaLab_carryber,1.0,0.486359127,0.523809524,0.291666667,0.375992063,can
75,./all_images/IMG_8190.JPG,takadamaLab_carryber,1.0,0.408730159,0.44171627,0.30324074100000004,0.36838624299999995,can
76,./all_images/IMG_8190.JPG,takadamaLab_carryber,1.0,0.300843254,0.572668651,0.21858465600000002,0.8131613759999999,trafficcone
77,./all_images/IMG_8189.JPG,takadamaLab_carryber,1.0,0.402777778,0.447420635,0.184193122,0.260912698,can
78,./all_images/IMG_8189.JPG,takadamaLab_carryber,1.0,0.163938492,0.47048611100000004,0.093915344,0.7076719579999999,trafficcone
79,./all_images/IMG_8188.JPG,takadamaLab_carryber,1.0,0.149553571,0.471974206,0.00760582,0.661706349,trafficcone
80,./all_images/IMG_8188.JPG,takadamaLab_carryber,1.0,0.572668651,0.620039683,0.23214285699999998,0.335648148,can
81,./all_images/IMG_8188.JPG,takadamaLab_carryber,1.0,0.5007440479999999,0.5381944439999999,0.22255291,0.310846561,can
82,./all_images/IMG_8187.JPG,takadamaLab_carryber,1.0,0.18849206300000002,0.44469246,0.20734127,0.733134921,trafficcone
83,./all_images/IMG_8187.JPG,takadamaLab_carryber,1.0,0.5999503970000001,0.6344246029999999,0.41071428600000004,0.491402116,can
84,./all_images/IMG_8187.JPG,takadamaLab_carryber,1.0,0.627232143,0.670386905,0.477843915,0.564153439,can
85,./all_images/IMG_8186.JPG,takadamaLab_carryber,1.0,0.8402777779999999,0.900793651,0.44113756600000004,0.561838624,can
86,./all_images/IMG_8186.JPG,takadamaLab_carryber,1.0,0.900793651,0.954117063,0.402777778,0.510251323,can
87,./all_images/IMG_8186.JPG,takadamaLab_carryber,1.0,0.47916666700000005,0.697916667,0.01521164,0.456349206,trafficcone
88,./all_images/IMG_8185.JPG,takadamaLab_carryber,1.0,0.21577381,0.444444444,0.161044974,0.673280423,trafficcone
89,./all_images/IMG_8185.JPG,takadamaLab_carryber,1.0,0.574156746,0.631696429,0.625330688,0.740410053,can
90,./all_images/IMG_8185.JPG,takadamaLab_carryber,1.0,0.6230158729999999,0.66765873,0.579365079,0.66765873,can
113,./all_images/IMG_8215.JPG,takadamaLab_carryber,1.0,0.368303571,0.418650794,0.239748677,0.33366402100000003,can
170,./all_images/IMG_8189.JPG,takadamaLab_carryber,1.0,0.47619047600000003,0.529513889,0.189814815,0.274140212,can
370,./all_images/DSC01444.JPG,takadamaLab_carryber,1.0,0.434833333,0.5438333329999999,0.396,0.68425,can
371,./all_images/DSC01444.JPG,takadamaLab_carryber,1.0,0.233166667,0.364,0.401,0.7205,can
372,./all_images/DSC01444.JPG,takadamaLab_carryber,1.0,0.083166667,0.2095,0.381,0.6885,can
373,./all_images/DSC01445.JPG,takadamaLab_carryber,1.0,0.254666667,0.40516666700000004,0.40275,0.802,can
374,./all_images/DSC01446.JPG,takadamaLab_carryber,1.0,0.271166667,0.9963333329999999,0.00225,0.99775,can
375,./all_images/DSC01447.JPG,takadamaLab_carryber,1.0,0.391,0.663666667,0.1055,0.94825,can
376,./all_images/DSC01448.JPG,takadamaLab_carryber,1.0,0.4225,0.5438333329999999,0.0585,0.39775,trafficcone
377,./all_images/DSC01449.JPG,takadamaLab_carryber,1.0,0.27399999999999997,0.40433333299999996,0.14,0.486,trafficcone
378,./all_images/DSC01450.JPG,takadamaLab_carryber,1.0,0.473,0.6135,0.0775,0.47700000000000004,trafficcone
379,./all_images/DSC01451.JPG,takadamaLab_carryber,1.0,0.501166667,0.647166667,0.187,0.57975,trafficcone
380,./all_images/DSC01451.JPG,takadamaLab_carryber,1.0,0.202166667,0.24933333300000002,0.36225,0.4835,trafficcone
381,./all_images/DSC01452.JPG,takadamaLab_carryber,1.0,0.510166667,0.597833333,0.2645,0.50125,trafficcone
382,./all_images/DSC01452.JPG,takadamaLab_carryber,1.0,0.270833333,0.3,0.3355,0.43825,trafficcone
383,./all_images/DSC01453.JPG,takadamaLab_carryber,1.0,0.4375,0.541666667,0.27425,0.519,trafficcone
384,./all_images/DSC01453.JPG,takadamaLab_carryber,1.0,0.382,0.41016666700000004,0.34375,0.43825,trafficcone
385,./all_images/DSC01454.JPG,takadamaLab_carryber,1.0,0.382,0.533666667,0.20225,0.5545,trafficcone
386,./all_images/DSC01454.JPG,takadamaLab_carryber,1.0,0.48316666700000005,0.510166667,0.34725,0.455,trafficcone
387,./all_images/DSC01455.JPG,takadamaLab_carryber,1.0,0.4315,0.6585,0.19899999999999998,0.703,trafficcone
388,./all_images/DSC01456.JPG,takadamaLab_carryber,1.0,0.432666667,0.711333333,0.0825,0.7685,trafficcone
389,./all_images/DSC01456.JPG,takadamaLab_carryber,1.0,0.8085,0.8585,0.4685,0.60675,trafficcone
390,./all_images/DSC01457.JPG,takadamaLab_carryber,1.0,0.2225,0.6336666670000001,0.0,0.91,trafficcone
391,./all_images/DSC01457.JPG,takadamaLab_carryber,1.0,0.9281666670000001,0.972,0.41625,0.57475,trafficcone
392,./all_images/DSC01458.JPG,takadamaLab_carryber,1.0,0.3585,0.950666667,0.0,0.99775,trafficcone
393,./all_images/DSC01459.JPG,takadamaLab_carryber,1.0,0.532666667,0.615833333,0.31175,0.4955,trafficcone
394,./all_images/DSC01460.JPG,takadamaLab_carryber,1.0,0.40216666700000003,0.5033333329999999,0.34225,0.56475,trafficcone
395,./all_images/DSC01461.JPG,takadamaLab_carryber,1.0,0.527,0.6685,0.26625,0.56625,trafficcone
396,./all_images/DSC01462.JPG,takadamaLab_carryber,1.0,0.254,0.41016666700000004,0.3,0.6235,trafficcone
397,./all_images/DSC01463.JPG,takadamaLab_carryber,1.0,0.521333333,0.7315,0.145,0.585,trafficcone
398,./all_images/DSC01464.JPG,takadamaLab_carryber,1.0,0.4495,0.761833333,0.00325,0.701,trafficcone
399,./all_images/DSC01465.JPG,takadamaLab_carryber,1.0,0.4045,0.847166667,0.00325,0.87125,trafficcone
400,./all_images/DSC01466.JPG,takadamaLab_carryber,1.0,0.378666667,0.506833333,0.21075,0.5075,trafficcone
401,./all_images/DSC01466.JPG,takadamaLab_carryber,1.0,0.45399999999999996,0.48316666700000005,0.44825,0.5225,can
402,./all_images/DSC01466.JPG,takadamaLab_carryber,1.0,0.565666667,0.588666667,0.47025,0.52925,can
403,./all_images/DSC01466.JPG,takadamaLab_carryber,1.0,0.593333333,0.613,0.47025,0.52,can
404,./all_images/DSC01467.JPG,takadamaLab_carryber,1.0,0.6781666670000001,0.892333333,0.12675,0.599,trafficcone
405,./all_images/DSC01467.JPG,takadamaLab_carryber,1.0,0.626166667,0.678333333,0.514,0.6579999999999999,can
406,./all_images/DSC01467.JPG,takadamaLab_carryber,1.0,0.923666667,0.985,0.5329999999999999,0.66325,can
407,./all_images/DSC01468.JPG,takadamaLab_carryber,1.0,0.555,0.6808333329999999,0.50725,0.82575,can
408,./all_images/DSC01468.JPG,takadamaLab_carryber,1.0,0.691,0.9976666670000001,0.00175,0.6185,trafficcone
409,./all_images/DSC01469.JPG,takadamaLab_carryber,1.0,0.3865,0.5056666670000001,0.493,0.82625,can
410,./all_images/DSC01469.JPG,takadamaLab_carryber,1.0,0.532333333,0.6053333329999999,0.48275,0.66675,can
411,./all_images/DSC01469.JPG,takadamaLab_carryber,1.0,0.001166667,0.307833333,0.00175,0.691,trafficcone
412,./all_images/DSC01470.JPG,takadamaLab_carryber,1.0,0.33266666699999997,0.48316666700000005,0.3725,0.77875,can
413,./all_images/DSC01472.JPG,takadamaLab_carryber,1.0,0.3585,0.442833333,0.52425,0.7265,can
414,./all_images/DSC01472.JPG,takadamaLab_carryber,1.0,0.607833333,0.674166667,0.514,0.669,can
415,./all_images/DSC01472.JPG,takadamaLab_carryber,1.0,0.270833333,0.523666667,0.07075,0.65225,trafficcone
416,./all_images/DSC01473.JPG,takadamaLab_carryber,1.0,0.002166667,0.0235,0.4735,0.69925,can
417,./all_images/DSC01473.JPG,takadamaLab_carryber,1.0,0.38983333299999995,0.47866666700000005,0.50725,0.74825,can
418,./all_images/DSC01473.JPG,takadamaLab_carryber,1.0,0.7101666670000001,0.784333333,0.49225,0.6845,can
419,./all_images/DSC01473.JPG,takadamaLab_carryber,1.0,0.35616666700000005,0.6225,0.00175,0.61175,trafficcone
420,./all_images/DSC01474.JPG,takadamaLab_carryber,1.0,0.321333333,0.855,0.0,0.99775,trafficcone
421,./all_images/DSC01475.JPG,takadamaLab_carryber,1.0,0.498833333,0.670666667,0.24600000000000002,0.6775,can
422,./all_images/DSC01476.JPG,takadamaLab_carryber,1.0,0.592166667,0.656166667,0.509,0.6859999999999999,can
423,./all_images/DSC01477.JPG,takadamaLab_carryber,1.0,0.8135,0.8495,0.5495,0.64225,can
424,./all_images/DSC01478.JPG,takadamaLab_carryber,1.0,0.446,0.585333333,0.3235,0.701,can
425,./all_images/DSC01479.JPG,takadamaLab_carryber,1.0,0.542666667,0.656166667,0.3555,0.647,can
426,./all_images/DSC01480.JPG,takadamaLab_carryber,1.0,0.418,0.5820000000000001,0.418,0.8545,can
427,./all_images/DSC01480.JPG,takadamaLab_carryber,1.0,0.779833333,0.833833333,0.20725,0.428,trafficcone
428,./all_images/DSC01481.JPG,takadamaLab_carryber,1.0,0.274166667,0.3225,0.519,0.6455,can
429,./all_images/DSC01481.JPG,takadamaLab_carryber,1.0,0.520166667,0.766166667,0.05725,0.659,trafficcone
430,./all_images/DSC01482.JPG,takadamaLab_carryber,1.0,0.09783333300000001,0.195666667,0.56625,0.81225,can
431,./all_images/DSC01482.JPG,takadamaLab_carryber,1.0,0.5033333329999999,0.865166667,0.00175,0.73325,trafficcone
432,./all_images/DSC01483.JPG,takadamaLab_carryber,1.0,0.538166667,0.665166667,0.30175,0.66575,can
433,./all_images/DSC01484.JPG,takadamaLab_carryber,1.0,0.2,0.4865,0.1635,0.99775,can
434,./all_images/DSC01485.JPG,takadamaLab_carryber,1.0,0.336,0.7090000000000001,-0.00175,0.99775,can
435,./all_images/DSC01486.JPG,takadamaLab_carryber,1.0,0.310166667,0.38883333299999995,0.3825,0.5815,trafficcone
436,./all_images/DSC01487.JPG,takadamaLab_carryber,1.0,0.445,0.510166667,0.4145,0.578,trafficcone
437,./all_images/DSC01488.JPG,takadamaLab_carryber,1.0,0.337,0.382,0.46,0.5745,trafficcone
438,./all_images/DSC01488.JPG,takadamaLab_carryber,1.0,0.7483333329999999,0.834833333,0.5225,0.71125,trafficcone
439,./all_images/DSC01489.JPG,takadamaLab_carryber,1.0,0.330333333,0.3685,0.349,0.4535,trafficcone
440,./all_images/DSC01489.JPG,takadamaLab_carryber,1.0,0.711166667,0.767333333,0.3775,0.514,trafficcone
441,./all_images/DSC01490.JPG,takadamaLab_carryber,1.0,0.270833333,0.34266666700000004,0.3185,0.4735,trafficcone
442,./all_images/DSC01490.JPG,takadamaLab_carryber,1.0,0.8573333329999999,0.9371666670000001,0.41625,0.61675,trafficcone
443,./all_images/DSC01491.JPG,takadamaLab_carryber,1.0,0.38883333299999995,0.47866666700000005,0.413,0.62875,trafficcone
444,./all_images/DSC01492.JPG,takadamaLab_carryber,1.0,0.3225,0.489833333,0.17025,0.56625,trafficcone
445,./all_images/DSC01493.JPG,takadamaLab_carryber,1.0,0.238166667,0.546,0.00175,0.61525,trafficcone
446,./all_images/DSC01494.JPG,takadamaLab_carryber,1.0,0.155,0.849333333,0.00175,0.9945,trafficcone
447,./all_images/DSC01495.JPG,takadamaLab_carryber,1.0,0.002166667,0.9291666670000001,0.00175,0.99625,trafficcone
448,./all_images/DSC01496.JPG,takadamaLab_carryber,1.0,0.037000000000000005,0.892,0.0,0.9945,trafficcone
449,./all_images/DSC01497.JPG,takadamaLab_carryber,1.0,0.46633333299999996,0.5775,0.22575,0.4835,trafficcone
450,./all_images/DSC01498.JPG,takadamaLab_carryber,1.0,0.4405,0.557333333,0.18375,0.455,trafficcone
451,./all_images/DSC01499.JPG,takadamaLab_carryber,1.0,0.39883333299999996,0.5438333329999999,0.17025,0.51075,trafficcone
452,./all_images/DSC01500.JPG,takadamaLab_carryber,1.0,0.014666667,0.197833333,0.19725,0.58325,trafficcone
453,./all_images/DSC01501.JPG,takadamaLab_carryber,1.0,0.675333333,0.832666667,0.18025,0.52575,trafficcone
454,./all_images/DSC01502.JPG,takadamaLab_carryber,1.0,0.11683333300000001,0.284166667,0.25775,0.632,trafficcone
455,./all_images/DSC01503.JPG,takadamaLab_carryber,1.0,0.364,0.527,0.13825,0.52925,trafficcone
456,./all_images/DSC01504.JPG,takadamaLab_carryber,1.0,0.434833333,0.6236666670000001,0.0185,0.48025,trafficcone
457,./all_images/DSC01505.JPG,takadamaLab_carryber,1.0,0.5820000000000001,0.818,0.069,0.6235,trafficcone
458,./all_images/DSC01506.JPG,takadamaLab_carryber,1.0,0.2585,0.47866666700000005,0.14,0.66925,trafficcone
459,./all_images/DSC01507.JPG,takadamaLab_carryber,1.0,0.451666667,0.7315,0.00175,0.65075,trafficcone
460,./all_images/DSC01508.JPG,takadamaLab_carryber,1.0,0.11466666699999999,0.46299999999999997,0.086,0.92375,trafficcone
461,./all_images/DSC01509.JPG,takadamaLab_carryber,1.0,0.302166667,0.666166667,0.00325,0.76325,trafficcone
462,./all_images/DSC01510.JPG,takadamaLab_carryber,1.0,0.325833333,0.754,0.00175,0.99775,trafficcone
463,./all_images/DSC01511.JPG,takadamaLab_carryber,1.0,0.034833333,0.509,0.0,0.996,trafficcone
464,./all_images/DSC01512.JPG,takadamaLab_carryber,1.0,0.201166667,0.702333333,0.00325,0.99775,trafficcone
465,./all_images/DSC01513.JPG,takadamaLab_carryber,1.0,0.001166667,0.7955,0.00175,0.99625,trafficcone
466,./all_images/DSC01514.JPG,takadamaLab_carryber,1.0,0.001166667,0.6135,0.00175,0.99775,trafficcone
467,./all_images/DSC01515.JPG,takadamaLab_carryber,1.0,0.001166667,0.9990000000000001,0.00325,0.99775,trafficcone
468,./all_images/DSC01516.JPG,takadamaLab_carryber,1.0,0.4155,0.767333333,0.27775,0.9965,trafficcone
469,./all_images/DSC01517.JPG,takadamaLab_carryber,1.0,0.3495,0.48100000000000004,0.39275,0.72975,trafficcone
470,./all_images/DSC01518.JPG,takadamaLab_carryber,1.0,0.1775,0.26516666699999997,0.34225,0.54775,trafficcone
471,./all_images/DSC01519.JPG,takadamaLab_carryber,1.0,0.5561666670000001,0.6303333329999999,0.364,0.536,trafficcone
472,./all_images/DSC01520.JPG,takadamaLab_carryber,1.0,0.09883333300000001,0.178666667,0.2325,0.433,trafficcone
473,./all_images/DSC01521.JPG,takadamaLab_carryber,1.0,0.34383333299999996,0.39666666700000003,0.34375,0.465,trafficcone
474,./all_images/DSC01522.JPG,takadamaLab_carryber,1.0,0.5146666670000001,0.5618333329999999,0.322,0.44,trafficcone
475,./all_images/DSC01523.JPG,takadamaLab_carryber,1.0,0.1,0.15616666699999998,0.32525,0.45175,trafficcone
476,./all_images/DSC01524.JPG,takadamaLab_carryber,1.0,0.047166667,0.1,0.295,0.4215,trafficcone
477,./all_images/DSC01525.JPG,takadamaLab_carryber,1.0,0.8281666670000001,0.8686666670000001,0.29325,0.418,trafficcone
478,./all_images/DSC01526.JPG,takadamaLab_carryber,1.0,0.5865,0.625833333,0.3455,0.4585,trafficcone
479,./all_images/DSC01527.JPG,takadamaLab_carryber,1.0,0.324666667,0.3595,0.31525,0.44325,trafficcone
480,./all_images/DSC01528.JPG,takadamaLab_carryber,1.0,0.687666667,0.747166667,0.2595,0.423,trafficcone
481,./all_images/DSC01529.JPG,takadamaLab_carryber,1.0,0.4225,0.47416666700000004,0.3135,0.4905,trafficcone
482,./all_images/DSC01530.JPG,takadamaLab_carryber,1.0,0.725833333,0.812333333,0.1905,0.42975,trafficcone
483,./all_images/DSC01531.JPG,takadamaLab_carryber,1.0,0.3865,0.47866666700000005,0.24600000000000002,0.48700000000000004,trafficcone
484,./all_images/DSC01532.JPG,takadamaLab_carryber,1.0,0.238166667,0.35166666700000004,0.1095,0.4145,trafficcone
485,./all_images/DSC01533.JPG,takadamaLab_carryber,1.0,0.645,0.8101666670000001,0.0,0.386,trafficcone
486,./all_images/DSC01534.JPG,takadamaLab_carryber,1.0,0.5033333329999999,0.596666667,0.29825,0.524,trafficcone
487,./all_images/DSC01535.JPG,takadamaLab_carryber,1.0,0.047166667,0.18983333300000002,0.2595,0.5965,trafficcone
488,./all_images/DSC01536.JPG,takadamaLab_carryber,1.0,0.34600000000000003,0.522333333,0.3775,0.82425,trafficcone
489,./all_images/DSC01537.JPG,takadamaLab_carryber,1.0,0.29783333300000003,0.608,0.00175,0.573,trafficcone
490,./all_images/DSC01538.JPG,takadamaLab_carryber,1.0,0.3,0.8753333329999999,0.005,0.996,trafficcone
491,./all_images/DSC01539.JPG,takadamaLab_carryber,1.0,0.001166667,0.647166667,0.00175,0.9945,trafficcone
492,./all_images/DSC01540.JPG,takadamaLab_carryber,1.0,0.002166667,0.998833333,0.0,0.9945,trafficcone
493,./all_images/DSC01541.JPG,takadamaLab_carryber,1.0,0.200166667,0.3425,0.25,0.632,can
494,./all_images/DSC01541.JPG,takadamaLab_carryber,1.0,0.40733333299999996,0.571666667,0.26899999999999996,0.736,can
495,./all_images/DSC01541.JPG,takadamaLab_carryber,1.0,0.656333333,0.820666667,0.27425,0.65975,can
496,./all_images/DSC01542.JPG,takadamaLab_carryber,1.0,0.074166667,0.330333333,0.187,0.868,can
497,./all_images/DSC01542.JPG,takadamaLab_carryber,1.0,0.45399999999999996,0.614666667,0.23775,0.70125,can
498,./all_images/DSC01542.JPG,takadamaLab_carryber,1.0,0.001166667,0.028166667000000003,0.349,0.7215,can
499,./all_images/DSC01543.JPG,takadamaLab_carryber,1.0,0.392166667,0.5720000000000001,0.24775,0.7415,can
500,./all_images/DSC01543.JPG,takadamaLab_carryber,1.0,0.627,0.9405,0.182,0.99425,can
501,./all_images/DSC01543.JPG,takadamaLab_carryber,1.0,0.001166667,0.310166667,0.00675,0.7315,trafficcone
502,./all_images/DSC01544.JPG,takadamaLab_carryber,1.0,0.0,0.10566666699999999,0.11625,0.7635,can
503,./all_images/DSC01544.JPG,takadamaLab_carryber,1.0,0.169666667,0.473,0.06225,0.97575,can
